population,county_name,state_fips,county_fips
66497,"Belmont County, Ohio",39,013
43676,"Brown County, Ohio",39,015
390357,"Butler County, Ohio",39,017
26721,"Carroll County, Ohio",39,019
38714,"Champaign County, Ohio",39,021
136001,"Clark County, Ohio",39,023
208601,"Clermont County, Ohio",39,025
42018,"Clinton County, Ohio",39,027
101877,"Columbiana County, Ohio",39,029
36612,"Coshocton County, Ohio",39,031
42025,"Crawford County, Ohio",39,033
1264817,"Cuyahoga County, Ohio",39,035
38286,"Defiance County, Ohio",39,039
214124,"Delaware County, Ohio",39,041
158921,"Fairfield County, Ohio",39,045
28951,"Fayette County, Ohio",39,047
42713,"Fulton County, Ohio",39,051
29220,"Gallia County, Ohio",39,053
167966,"Greene County, Ohio",39,057
38438,"Guernsey County, Ohio",39,059
74920,"Hancock County, Ohio",39,063
30696,"Hardin County, Ohio",39,065
27662,"Henry County, Ohio",39,069
28050,"Hocking County, Ohio",39,073
44223,"Holmes County, Ohio",39,075
32653,"Jackson County, Ohio",39,079
65249,"Jefferson County, Ohio",39,081
232603,"Lake County, Ohio",39,085
58240,"Lawrence County, Ohio",39,087
46150,"Logan County, Ohio",39,091
312964,"Lorain County, Ohio",39,093
43824,"Madison County, Ohio",39,097
65359,"Marion County, Ohio",39,101
182470,"Medina County, Ohio",39,103
42528,"Mercer County, Ohio",39,107
108774,"Miami County, Ohio",39,109
537309,"Montgomery County, Ohio",39,113
13802,"Morgan County, Ohio",39,115
86410,"Muskingum County, Ohio",39,119
44076,"Siskiyou County, California",06,093
552878,"Stanislaus County, California",06,099
16112,"Trinity County, California",06,105
843843,"Ventura County, California",06,111
17149,"Arkansas County, Arkansas",05,001
284333,"Benton County, Arkansas",05,007
10545,"Bradley County, Arkansas",05,011
10208,"Chicot County, Arkansas",05,017
24711,"Cleburne County, Arkansas",05,023
20715,"Conway County, Arkansas",05,029
60133,"Crawford County, Arkansas",05,033
6482,"Dallas County, Arkansas",05,039
123498,"Faulkner County, Arkansas",05,045
100180,"Garland County, Arkansas",05,051
45736,"Greene County, Arkansas",05,055
12785,"Howard County, Arkansas",05,061
16755,"Jackson County, Arkansas",05,067
6308,"Lafayette County, Arkansas",05,073
8600,"Lee County, Arkansas",05,077
21131,"Logan County, Arkansas",05,083
16826,"Marion County, Arkansas",05,089
40685,"Mississippi County, Arkansas",05,093
15796,"Van Buren County, Arkansas",05,141
6269,"Woodruff County, Arkansas",05,147
957419,"Fairfield County, Connecticut",09,001
164245,"Middlesex County, Connecticut",09,007
149788,"Tolland County, Connecticut",09,013
3420,"Aleutians East Borough, Alaska",02,013
18666,"Bethel Census Area, Alaska",02,050
2617,"Copper River Census Area, Alaska",02,066
95655,"Fairbanks North Star Borough, Alaska",02,090
32255,"Juneau City and Borough, Alaska",02,110
13101,"Kodiak Island Borough, Alaska",02,150
1476,"Lake and Peninsula Borough, Alaska",02,164
11031,"North Slope Borough, Alaska",02,185
5753,"Prince of Wales-Hyder Census Area, Alaska",02,198
6808,"Southeast Fairbanks Census Area, Alaska",02,240
519572,"Adams County, Colorado",08,001
655070,"Arapahoe County, Colorado",08,005
5650,"Bent County, Colorado",08,011
19476,"Chaffee County, Colorado",08,015
9397,"Clear Creek County, Colorado",08,019
5922,"Crowley County, Colorado",08,025
715522,"Denver County, Colorado",08,031
865,"Mineral County, Colorado",08,079
42679,"Montrose County, Colorado",08,085
18690,"Otero County, Colorado",08,089
4530,"Phillips County, Colorado",08,095
168162,"Pueblo County, Colorado",08,101
24829,"Routt County, Colorado",08,107
705,"San Juan County, Colorado",08,111
31055,"Summit County, Colorado",08,117
328981,"Weld County, Colorado",08,123
181851,"Kent County, Delaware",10,001
9371,"Beaverhead County, Montana",30,001
6774,"Broadwater County, Montana",30,007
84414,"Cascade County, Montana",30,013
11867,"Custer County, Montana",30,017
20563,"Kewaunee County, Wisconsin",55,061
19491,"Langlade County, Wisconsin",55,067
138013,"Marathon County, Wisconsin",55,073
4255,"Menominee County, Wisconsin",55,078
37845,"Oneida County, Wisconsin",55,085
7318,"Pepin County, Wisconsin",55,091
70377,"Portage County, Wisconsin",55,097
17304,"Richland County, Wisconsin",55,103
93536,"St. Croix County, Wisconsin",55,109
4621,"Hot Springs County, Wyoming",56,017
79955,"Natrona County, Wyoming",56,025
8605,"Platte County, Wyoming",56,031
42272,"Sweetwater County, Wyoming",56,037
7685,"Washakie County, Wyoming",56,043
38136,"Aguada Municipio, Puerto Rico",72,003
24637,"Aibonito Municipio, Puerto Rico",72,009
15843,"Arroyo Municipio, Puerto Rico",72,015
185187,"Bayamón Municipio, Puerto Rico",72,021
42337,"Canóvanas Municipio, Puerto Rico",72,029
41652,"Cayey Municipio, Puerto Rico",72,035
39970,"Cidra Municipio, Puerto Rico",72,041
34571,"Corozal Municipio, Puerto Rico",72,047
32124,"Fajardo Municipio, Puerto Rico",72,053
17784,"Guayanilla Municipio, Puerto Rico",72,059
38486,"Hatillo Municipio, Puerto Rico",72,065
42943,"Isabela Municipio, Puerto Rico",72,071
37012,"Juncos Municipio, Puerto Rico",72,077
25789,"Salinas Municipio, Puerto Rico",72,123
39345,"San Sebastián Municipio, Puerto Rico",72,131
75293,"Toa Baja Municipio, Puerto Rico",72,137
35395,"Vega Alta Municipio, Puerto Rico",72,143
30426,"Yabucoa Municipio, Puerto Rico",72,151
18610,"Andrews County, Texas",48,003
8560,"Archer County, Texas",48,009
30167,"Austin County, Texas",48,015
97216,"Bastrop County, Texas",48,021
370647,"Bell County, Texas",48,027
631,"Borden County, Texas",48,033
92893,"Bowie County, Texas",48,037
9546,"Brewster County, Texas",48,043
38095,"Brown County, Texas",48,049
45883,"Caldwell County, Texas",48,055
421017,"Cameron County, Texas",48,061
28454,"Cass County, Texas",48,067
50412,"Cherokee County, Texas",48,073
2547,"Cochran County, Texas",48,079
1064465,"Collin County, Texas",48,085
17725,"Eastland County, Texas",48,133
192455,"Ellis County, Texas",48,139
16968,"Falls County, Texas",48,145
3672,"Fisher County, Texas",48,151
822779,"Fort Bend County, Texas",48,157
18385,"Frio County, Texas",48,163
350682,"Galveston County, Texas",48,167
1116,"Glasscock County, Texas",48,173
21227,"Gray County, Texas",48,179
29268,"Grimes County, Texas",48,185
2825,"Hall County, Texas",48,191
3549,"Hardeman County, Texas",48,197
64394,"Isabella County, Michigan",26,073
261670,"Kalamazoo County, Michigan",26,077
17939,"Kalkaska County, Michigan",26,079
2046,"Keweenaw County, Michigan",26,083
12096,"Lake County, Michigan",26,085
22301,"Leelanau County, Michigan",26,089
193866,"Livingston County, Michigan",26,093
5339,"Luce County, Michigan",26,095
881217,"Macomb County, Michigan",26,099
25032,"Manistee County, Michigan",26,101
29052,"Mason County, Michigan",26,105
39714,"Mecosta County, Michigan",26,107
83494,"Midland County, Michigan",26,111
154809,"Monroe County, Michigan",26,115
66614,"Montcalm County, Michigan",26,117
175824,"Muskegon County, Michigan",26,121
49978,"Newaygo County, Michigan",26,123
26659,"Oceana County, Michigan",26,127
20770,"Ogemaw County, Michigan",26,129
22891,"Osceola County, Michigan",26,133
8219,"Oscoda County, Michigan",26,135
296200,"Ottawa County, Michigan",26,139
23459,"Roscommon County, Michigan",26,143
190124,"Saginaw County, Michigan",26,145
60939,"St. Joseph County, Michigan",26,149
40611,"Sanilac County, Michigan",26,151
68094,"Shiawassee County, Michigan",26,155
53323,"Tuscola County, Michigan",26,157
372258,"Washtenaw County, Michigan",26,161
1793561,"Wayne County, Michigan",26,163
33673,"Wexford County, Michigan",26,165
29538,"Adams County, Mississippi",28,001
34740,"Alcorn County, Mississippi",28,003
12720,"Amite County, Mississippi",28,005
17889,"Attala County, Mississippi",28,007
7646,"Benton County, Mississippi",28,009
30985,"Bolivar County, Mississippi",28,011
13266,"Calhoun County, Mississippi",28,013
9998,"Carroll County, Mississippi",28,015
17106,"Chickasaw County, Mississippi",28,017
8246,"Choctaw County, Mississippi",28,019
9135,"Claiborne County, Mississippi",28,021
15615,"Clarke County, Mississippi",28,023
18636,"Clay County, Mississippi",28,025
21390,"Coahoma County, Mississippi",28,027
28368,"Copiah County, Mississippi",28,029
18340,"Covington County, Mississippi",28,031
185314,"DeSoto County, Mississippi",28,033
78158,"Forrest County, Mississippi",28,035
7675,"Franklin County, Mississippi",28,037
13530,"Greene County, Mississippi",28,041
21629,"Grenada County, Mississippi",28,043
208621,"Harrison County, Mississippi",28,047
227742,"Hinds County, Mississippi",28,049
7785,"Humphreys County, Mississippi",28,053
1338,"Issaquena County, Mississippi",28,055
143252,"Jackson County, Mississippi",28,059
16367,"Jasper County, Mississippi",28,061
14115,"Noble County, Ohio",39,121
18806,"Paulding County, Ohio",39,125
35408,"Perry County, Ohio",39,127
27088,"Pike County, Ohio",39,131
40999,"Preble County, Ohio",39,135
34451,"Putnam County, Ohio",39,137
77093,"Ross County, Ohio",39,141
58896,"Sandusky County, Ohio",39,143
55069,"Seneca County, Ohio",39,147
48230,"Shelby County, Ohio",39,149
540428,"Summit County, Ohio",39,153
201977,"Trumbull County, Ohio",39,155
62784,"Union County, Ohio",39,159
28931,"Van Wert County, Ohio",39,161
242337,"Warren County, Ohio",39,165
59771,"Washington County, Ohio",39,167
116894,"Wayne County, Ohio",39,169
37102,"Williams County, Ohio",39,171
132248,"Wood County, Ohio",39,173
21900,"Wyandot County, Ohio",39,175
19495,"Adair County, Oklahoma",40,001
5699,"Alfalfa County, Oklahoma",40,003
14143,"Atoka County, Oklahoma",40,005
5049,"Beaver County, Oklahoma",40,007
22410,"Beckham County, Oklahoma",40,009
8735,"Blaine County, Oklahoma",40,011
46067,"Bryan County, Oklahoma",40,013
26945,"Caddo County, Oklahoma",40,015
154405,"Canadian County, Oklahoma",40,017
48003,"Carter County, Oklahoma",40,019
47078,"Cherokee County, Oklahoma",40,021
14204,"Choctaw County, Oklahoma",40,023
2296,"Cimarron County, Oklahoma",40,025
295528,"Cleveland County, Oklahoma",40,027
5266,"Coal County, Oklahoma",40,029
121125,"Comanche County, Oklahoma",40,031
14107,"Craig County, Oklahoma",40,035
71754,"Creek County, Oklahoma",40,037
40397,"Delaware County, Oklahoma",40,041
4484,"Dewey County, Oklahoma",40,043
62846,"Garfield County, Oklahoma",40,047
25656,"Garvin County, Oklahoma",40,049
4169,"Grant County, Oklahoma",40,053
5491,"Greer County, Oklahoma",40,055
3272,"Harper County, Oklahoma",40,059
11561,"Haskell County, Oklahoma",40,061
24785,"Jackson County, Oklahoma",40,065
5337,"Jefferson County, Oklahoma",40,067
43700,"Kay County, Oklahoma",40,071
15184,"Kingfisher County, Oklahoma",40,073
9444,"Latimer County, Oklahoma",40,077
48129,"Le Flore County, Oklahoma",40,079
49555,"Logan County, Oklahoma",40,083
10146,"Love County, Oklahoma",40,085
30814,"McCurtain County, Oklahoma",40,089
18941,"McIntosh County, Oklahoma",40,091
15312,"Marshall County, Oklahoma",40,095
39046,"Mayes County, Oklahoma",40,097
66339,"Muskogee County, Oklahoma",40,101
10924,"Noble County, Oklahoma",40,103
9421,"Deer Lodge County, Montana",30,023
104357,"Flathead County, Montana",30,029
13778,"Glacier County, Montana",30,035
3309,"Granite County, Montana",30,039
2023,"Judith Basin County, Montana",30,045
1959,"Liberty County, Montana",30,051
8623,"Madison County, Montana",30,057
117922,"Missoula County, Montana",30,063
17191,"Park County, Montana",30,067
5898,"Pondera County, Montana",30,073
43799,"Baldwin County, Georgia",13,009
108901,"Bartow County, Georgia",13,015
18160,"Berrien County, Georgia",13,019
18021,"Brantley County, Georgia",13,025
81099,"Bulloch County, Georgia",13,031
5573,"Calhoun County, Georgia",13,037
10981,"Candler County, Georgia",13,043
12518,"Charlton County, Georgia",13,049
24965,"Chattooga County, Georgia",13,055
2848,"Clay County, Georgia",13,061
6749,"Clinch County, Georgia",13,065
45898,"Colquitt County, Georgia",13,071
146158,"Coweta County, Georgia",13,077
16251,"Dade County, Georgia",13,083
29367,"Decatur County, Georgia",13,087
11208,"Dooly County, Georgia",13,093
10854,"Early County, Georgia",13,099
64769,"Effingham County, Georgia",13,103
10774,"Evans County, Georgia",13,109
98584,"Floyd County, Georgia",13,115
23424,"Franklin County, Georgia",13,119
2884,"Glascock County, Georgia",13,125
26236,"Grady County, Georgia",13,131
46031,"Habersham County, Georgia",13,137
8735,"Hancock County, Georgia",13,141
118251,"Lowndes County, Georgia",13,185
21632,"McDuffie County, Georgia",13,189
30120,"Madison County, Georgia",13,195
6000,"Miller County, Georgia",13,201
27957,"Monroe County, Georgia",13,207
39973,"Murray County, Georgia",13,213
41799,"Oconee County, Georgia",13,219
27981,"Peach County, Georgia",13,225
19716,"Pierce County, Georgia",13,229
9855,"Pulaski County, Georgia",13,235
16883,"Rabun County, Georgia",13,241
206607,"Richmond County, Georgia",13,245
14067,"Screven County, Georgia",13,251
26784,"Stephens County, Georgia",13,257
5733,"Talbot County, Georgia",13,263
22842,"Tattnall County, Georgia",13,267
9185,"Terrell County, Georgia",13,273
27030,"Toombs County, Georgia",13,279
69426,"Troup County, Georgia",13,285
8022,"Twiggs County, Georgia",13,289
67654,"Walker County, Georgia",13,295
5215,"Warren County, Georgia",13,301
30144,"Wayne County, Georgia",13,305
28003,"White County, Georgia",13,311
9565,"Wilkes County, Georgia",13,317
68839,"Harrison County, Texas",48,203
241067,"Hays County, Texas",48,209
870781,"Hidalgo County, Texas",48,215
61598,"Hood County, Texas",48,221
34860,"Howard County, Texas",48,227
20617,"Hutchinson County, Texas",48,233
14988,"Jackson County, Texas",48,239
256526,"Jefferson County, Texas",48,245
179927,"Johnson County, Texas",48,251
64,"Loving County, Texas",48,301
5596,"Lynn County, Texas",48,305
600,"McMullen County, Texas",48,311
5237,"Martin County, Texas",48,317
57887,"Maverick County, Texas",48,323
169983,"Midland County, Texas",48,329
8990,"Mitchell County, Texas",48,335
21358,"Moore County, Texas",48,341
64653,"Nacogdoches County, Texas",48,347
14738,"Nolan County, Texas",48,353
1758,"Oldham County, Texas",48,359
22491,"Panola County, Texas",48,365
15193,"Pecos County, Texas",48,371
6131,"Presidio County, Texas",48,377
3385,"Reagan County, Texas",48,383
14748,"Reeves County, Texas",48,389
16757,"Robertson County, Texas",48,395
52214,"Rusk County, Texas",48,401
27402,"San Jacinto County, Texas",48,407
2451,"Schleicher County, Texas",48,413
24022,"Shelby County, Texas",48,419
47586,"Val Verde County, Texas",48,465
76400,"Walker County, Texas",48,471
35805,"Washington County, Texas",48,477
4990,"Wheeler County, Texas",48,483
20164,"Willacy County, Texas",48,489
7791,"Winkler County, Texas",48,495
7694,"Yoakum County, Texas",48,501
9670,"Zavala County, Texas",48,507
11321,"Jefferson Davis County, Mississippi",28,065
67246,"Jones County, Mississippi",28,067
55813,"Lafayette County, Mississippi",28,071
72984,"Lauderdale County, Mississippi",28,075
12016,"Lawrence County, Mississippi",28,077
83343,"Lee County, Mississippi",28,081
28339,"Leflore County, Mississippi",28,083
58879,"Lowndes County, Mississippi",28,087
109145,"Madison County, Mississippi",28,089
33752,"Marshall County, Mississippi",28,093
34180,"Monroe County, Mississippi",28,095
29087,"Neshoba County, Mississippi",28,099
10285,"Noxubee County, Mississippi",28,103
51788,"Oktibbeha County, Mississippi",28,105
56145,"Pearl River County, Mississippi",28,109
11511,"Perry County, Mississippi",28,111
31184,"Pontotoc County, Mississippi",28,115
25008,"Prentiss County, Mississippi",28,117
157031,"Rankin County, Mississippi",28,121
27990,"Scott County, Mississippi",28,123
25949,"Simpson County, Mississippi",28,127
18333,"Stone County, Mississippi",28,131
25971,"Sunflower County, Mississippi",28,133
28064,"Tate County, Mississippi",28,137
21815,"Tippah County, Mississippi",28,139
9782,"Tunica County, Mississippi",28,143
27777,"Union County, Mississippi",28,145
44722,"Warren County, Mississippi",28,149
44922,"Washington County, Mississippi",28,151
9926,"Webster County, Mississippi",28,155
8587,"Wilkinson County, Mississippi",28,157
12481,"Yalobusha County, Mississippi",28,161
26743,"Yazoo County, Mississippi",28,163
3579,"Catron County, New Mexico",35,003
65157,"Chaves County, New Mexico",35,005
27172,"Cibola County, New Mexico",35,006
12387,"Colfax County, New Mexico",35,007
48430,"Curry County, New Mexico",35,009
1698,"De Baca County, New Mexico",35,011
219561,"Doña Ana County, New Mexico",35,013
62314,"Eddy County, New Mexico",35,015
28185,"Grant County, New Mexico",35,017
4452,"Guadalupe County, New Mexico",35,019
657,"Harding County, New Mexico",35,021
4178,"Hidalgo County, New Mexico",35,023
74455,"Lea County, New Mexico",35,025
20269,"Lincoln County, New Mexico",35,027
19419,"Los Alamos County, New Mexico",35,028
25427,"Luna County, New Mexico",35,029
72902,"McKinley County, New Mexico",35,031
4189,"Mora County, New Mexico",35,033
67839,"Otero County, New Mexico",35,035
8746,"Quay County, New Mexico",35,037
40363,"Rio Arriba County, New Mexico",35,039
148834,"Sandoval County, New Mexico",35,043
121661,"San Juan County, New Mexico",35,045
154823,"Santa Fe County, New Mexico",35,049
16595,"Socorro County, New Mexico",35,053
11310,"Okfuskee County, Oklahoma",40,107
36706,"Okmulgee County, Oklahoma",40,111
45818,"Osage County, Oklahoma",40,113
15553,"Pawnee County, Oklahoma",40,117
81646,"Payne County, Oklahoma",40,119
38065,"Pontotoc County, Oklahoma",40,123
72454,"Pottawatomie County, Oklahoma",40,125
3442,"Roger Mills County, Oklahoma",40,129
95240,"Rogers County, Oklahoma",40,131
39281,"Sequoyah County, Oklahoma",40,135
42848,"Stephens County, Oklahoma",40,137
6968,"Tillman County, Oklahoma",40,141
669279,"Tulsa County, Oklahoma",40,143
52455,"Washington County, Oklahoma",40,147
10924,"Washita County, Oklahoma",40,149
20470,"Woodward County, Oklahoma",40,153
16668,"Baker County, Oregon",41,001
421401,"Clackamas County, Oregon",41,005
41072,"Clatsop County, Oregon",41,007
52589,"Columbia County, Oregon",41,009
64929,"Coos County, Oregon",41,011
24738,"Crook County, Oregon",41,013
23446,"Curry County, Oregon",41,015
198253,"Deschutes County, Oregon",41,017
111201,"Douglas County, Oregon",41,019
1995,"Gilliam County, Oregon",41,021
7233,"Grant County, Oregon",41,023
7495,"Harney County, Oregon",41,025
23977,"Hood River County, Oregon",41,027
223259,"Jackson County, Oregon",41,029
24502,"Jefferson County, Oregon",41,031
88090,"Josephine County, Oregon",41,033
69413,"Klamath County, Oregon",41,035
8160,"Lake County, Oregon",41,037
382971,"Lane County, Oregon",41,039
50395,"Lincoln County, Oregon",41,041
128610,"Linn County, Oregon",41,043
31571,"Malheur County, Oregon",41,045
345920,"Marion County, Oregon",41,047
815428,"Multnomah County, Oregon",41,051
1870,"Sherman County, Oregon",41,055
27390,"Tillamook County, Oregon",41,057
26196,"Union County, Oregon",41,061
7391,"Wallowa County, Oregon",41,063
600372,"Washington County, Oregon",41,067
1451,"Wheeler County, Oregon",41,069
50793,"Bristol County, Rhode Island",44,001
170363,"Kent County, Rhode Island",44,003
660741,"Providence County, Rhode Island",44,007
129839,"Washington County, Rhode Island",44,009
1250578,"Allegheny County, Pennsylvania",42,003
65558,"Armstrong County, Pennsylvania",42,005
47577,"Bedford County, Pennsylvania",42,009
428849,"Berks County, Pennsylvania",42,011
59967,"Bradford County, Pennsylvania",42,015
646538,"Bucks County, Pennsylvania",42,017
133472,"Cambria County, Pennsylvania",42,021
4547,"Cameron County, Pennsylvania",42,023
158172,"Centre County, Pennsylvania",42,027
20784,"Worth County, Georgia",13,321
8734,"Clearwater County, Idaho",16,035
28666,"Elmore County, Idaho",16,039
19123,"Gem County, Idaho",16,045
30891,"Jefferson County, Idaho",16,051
171362,"Kootenai County, Idaho",16,055
3533,"Lewis County, Idaho",16,061
21613,"Minidoka County, Idaho",16,067
4564,"Oneida County, Idaho",16,071
7878,"Power County, Idaho",16,077
90046,"Twin Falls County, Idaho",16,083
65737,"Adams County, Illinois",17,001
16725,"Bond County, Illinois",17,005
33244,"Bureau County, Illinois",17,011
13042,"Cass County, Illinois",17,017
34032,"Christian County, Illinois",17,021
36899,"Clinton County, Illinois",17,027
18679,"Crawford County, Illinois",17,033
15516,"De Witt County, Illinois",17,039
932877,"DuPage County, Illinois",17,043
34668,"Effingham County, Illinois",17,049
37804,"Franklin County, Illinois",17,055
11985,"Greene County, Illinois",17,061
7993,"Hamilton County, Illinois",17,065
6387,"Henderson County, Illinois",17,071
52974,"Jackson County, Illinois",17,077
37729,"Marion County, Illinois",17,121
14169,"Massac County, Illinois",17,127
34962,"Monroe County, Illinois",17,133
14526,"Moultrie County, Illinois",17,139
181830,"Peoria County, Illinois",17,143
14739,"Pike County, Illinois",17,149
5637,"Putnam County, Illinois",17,155
144672,"Rock Island County, Illinois",17,161
23768,"Saline County, Illinois",17,165
4949,"Scott County, Illinois",17,171
44630,"Stephenson County, Illinois",17,177
74188,"Vermilion County, Illinois",17,183
13761,"Washington County, Illinois",17,189
13877,"White County, Illinois",17,193
67153,"Williamson County, Illinois",17,199
7496,"Adair County, Iowa",19,001
12317,"Appanoose County, Iowa",19,007
25575,"Benton County, Iowa",19,011
24988,"Bremer County, Iowa",19,017
20823,"Buena Vista County, Iowa",19,021
20760,"Carroll County, Iowa",19,027
43127,"Cerro Gordo County, Iowa",19,033
9748,"Clarke County, Iowa",19,039
17043,"Clayton County, Iowa",19,043
99678,"Dallas County, Iowa",19,049
17488,"Delaware County, Iowa",19,055
37813,"Jasper County, Iowa",19,099
20646,"Jones County, Iowa",19,105
14828,"Kossuth County, Iowa",19,109
10837,"Louisa County, Iowa",19,115
16548,"Madison County, Iowa",19,121
33414,"Marion County, Iowa",19,125
10565,"Mitchell County, Iowa",19,131
10330,"Montgomery County, Iowa",19,137
34489,"Taos County, New Mexico",35,055
4079,"Union County, New Mexico",35,059
76205,"Valencia County, New Mexico",35,061
10853,"Barnes County, North Dakota",38,003
5964,"Benson County, North Dakota",38,005
6379,"Bottineau County, North Dakota",38,009
2993,"Bowman County, North Dakota",38,011
98458,"Burleigh County, North Dakota",38,015
184525,"Cass County, North Dakota",38,017
4999,"Dickey County, North Dakota",38,021
4095,"Dunn County, North Dakota",38,025
2347,"Eddy County, North Dakota",38,027
3397,"Foster County, North Dakota",38,031
1736,"Golden Valley County, North Dakota",38,033
2301,"Grant County, North Dakota",38,037
2306,"Griggs County, North Dakota",38,039
2394,"Kidder County, North Dakota",38,043
4093,"LaMoure County, North Dakota",38,045
5345,"McHenry County, North Dakota",38,049
2530,"McIntosh County, North Dakota",38,051
9771,"McLean County, North Dakota",38,055
8350,"Mercer County, North Dakota",38,057
9809,"Mountrail County, North Dakota",38,061
1877,"Oliver County, North Dakota",38,065
6844,"Pembina County, North Dakota",38,067
11605,"Ramsey County, North Dakota",38,071
5703,"Ransom County, North Dakota",38,073
16529,"Richland County, North Dakota",38,077
12187,"Rolette County, North Dakota",38,079
1265,"Sheridan County, North Dakota",38,083
3898,"Sioux County, North Dakota",38,085
33646,"Stark County, North Dakota",38,089
1798,"Steele County, North Dakota",38,091
2162,"Towner County, North Dakota",38,095
7997,"Traill County, North Dakota",38,097
69919,"Ward County, North Dakota",38,101
40950,"Williams County, North Dakota",38,105
66021,"Apache County, Arizona",04,001
125447,"Cochise County, Arizona",04,003
145101,"Coconino County, Arizona",04,005
53272,"Gila County, Arizona",04,007
38533,"Graham County, Arizona",04,009
9563,"Greenlee County, Arizona",04,011
16557,"La Paz County, Arizona",04,012
4420568,"Maricopa County, Arizona",04,013
213267,"Mohave County, Arizona",04,015
106717,"Navajo County, Arizona",04,017
1043433,"Pima County, Arizona",04,019
425264,"Pinal County, Arizona",04,021
47669,"Santa Cruz County, Arizona",04,023
236209,"Yavapai County, Arizona",04,025
203881,"Yuma County, Arizona",04,027
12526,"Allen County, Kansas",20,001
7836,"Anderson County, Kansas",20,003
16348,"Atchison County, Kansas",20,005
4228,"Barber County, Kansas",20,007
25493,"Barton County, Kansas",20,009
14360,"Bourbon County, Kansas",20,011
534413,"Chester County, Pennsylvania",42,029
80562,"Clearfield County, Pennsylvania",42,033
37450,"Clinton County, Pennsylvania",42,035
83938,"Crawford County, Pennsylvania",42,039
259469,"Cumberland County, Pennsylvania",42,041
576830,"Delaware County, Pennsylvania",42,045
30990,"Elk County, Pennsylvania",42,047
128804,"Fayette County, Pennsylvania",42,051
6973,"Forest County, Pennsylvania",42,053
14556,"Fulton County, Pennsylvania",42,057
35954,"Greene County, Pennsylvania",42,059
83246,"Indiana County, Pennsylvania",42,063
44492,"Jefferson County, Pennsylvania",42,065
215896,"Lackawanna County, Pennsylvania",42,069
552984,"Lancaster County, Pennsylvania",42,071
143257,"Lebanon County, Pennsylvania",42,075
374557,"Lehigh County, Pennsylvania",42,077
114188,"Lycoming County, Pennsylvania",42,081
40432,"McKean County, Pennsylvania",42,083
110652,"Mercer County, Pennsylvania",42,085
168327,"Monroe County, Pennsylvania",42,089
856553,"Montgomery County, Pennsylvania",42,091
18136,"Montour County, Pennsylvania",42,093
312951,"Northampton County, Pennsylvania",42,095
91647,"Northumberland County, Pennsylvania",42,097
45842,"Perry County, Pennsylvania",42,099
1603797,"Philadelphia County, Pennsylvania",42,101
58535,"Pike County, Pennsylvania",42,103
16396,"Potter County, Pennsylvania",42,105
143049,"Schuylkill County, Pennsylvania",42,107
39736,"Snyder County, Pennsylvania",42,109
74129,"Somerset County, Pennsylvania",42,111
5840,"Sullivan County, Pennsylvania",42,113
38434,"Susquehanna County, Pennsylvania",42,115
41045,"Tioga County, Pennsylvania",42,117
42681,"Union County, Pennsylvania",42,119
50454,"Venango County, Pennsylvania",42,121
38587,"Warren County, Pennsylvania",42,123
209349,"Washington County, Pennsylvania",42,125
51155,"Wayne County, Pennsylvania",42,127
26069,"Wyoming County, Pennsylvania",42,131
456438,"York County, Pennsylvania",42,133
24295,"Abbeville County, South Carolina",45,001
8039,"Allendale County, South Carolina",45,005
203718,"Anderson County, South Carolina",45,007
20589,"Barnwell County, South Carolina",45,011
187117,"Beaufort County, South Carolina",45,013
14119,"Calhoun County, South Carolina",45,017
408235,"Charleston County, South Carolina",45,019
32294,"Chester County, South Carolina",45,023
43273,"Chesterfield County, South Carolina",45,025
38604,"Colleton County, South Carolina",45,029
62905,"Darlington County, South Carolina",45,031
28292,"Dillon County, South Carolina",45,033
25657,"Edgefield County, South Carolina",45,037
20948,"Fairfield County, South Carolina",45,039
63404,"Georgetown County, South Carolina",45,043
14182,"O'Brien County, Iowa",19,141
8996,"Palo Alto County, Iowa",19,147
492401,"Polk County, Iowa",19,153
18662,"Poweshiek County, Iowa",19,157
174669,"Scott County, Iowa",19,163
98537,"Story County, Iowa",19,169
5896,"Taylor County, Iowa",19,173
35437,"Wapello County, Iowa",19,179
6497,"Wayne County, Iowa",19,185
10679,"Winnebago County, Iowa",19,189
7443,"Worth County, Iowa",19,195
588261,"Anne Arundel County, Maryland",24,003
92783,"Calvert County, Maryland",24,009
103725,"Cecil County, Maryland",24,015
271717,"Frederick County, Maryland",24,021
332317,"Howard County, Maryland",24,027
1062061,"Montgomery County, Maryland",24,031
113777,"St. Mary's County, Maryland",24,037
25579,"Cheboygan County, Michigan",26,031
79128,"Clinton County, Michigan",26,037
25947,"Dickinson County, Michigan",26,043
34112,"Emmet County, Michigan",26,047
14380,"Gogebic County, Michigan",26,053
45746,"Hillsdale County, Michigan",26,059
284900,"Ingham County, Michigan",26,065
25237,"Iosco County, Michigan",26,069
160366,"Jackson County, Michigan",26,075
657974,"Kent County, Michigan",26,081
88619,"Lapeer County, Michigan",26,087
99423,"Lenawee County, Michigan",26,091
10834,"Mackinac County, Michigan",26,097
66017,"Marquette County, Michigan",26,103
23502,"Menominee County, Michigan",26,109
15052,"Missaukee County, Michigan",26,113
9153,"Montmorency County, Michigan",26,119
1274395,"Oakland County, Michigan",26,125
5816,"Ontonagon County, Michigan",26,131
25091,"Otsego County, Michigan",26,137
12982,"Presque Isle County, Michigan",26,141
